ticker,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
SEE,2021-01-01,2025-03-14,19.9,13.92,2.53,3.44,B
SEE,2021-02-01,2025-03-14,19.9,13.92,2.53,3.44,B
SEE,2021-03-01,2025-03-14,19.9,13.92,2.53,3.44,B
SEE,2021-05-01,2025-03-14,19.9,13.92,2.53,3.44,B
SEE,2021-09-01,2025-03-14,20.03,13.92,2.53,3.56,C
SEE,2022-02-01,2025-03-14,20.03,13.92,2.53,3.56,C
SEE,2022-05-01,2025-03-14,20.8,15.83,1.52,3.46,C
SEE,2022-08-01,2025-03-14,20.8,15.83,1.52,3.46,C
SEE,2023-01-01,2025-03-14,20.57,15.83,1.52,3.23,C
SEE,2023-09-01,2025-03-14,16.1,11.98,1.24,2.88,B
SEE,2024-11-01,2025-03-14,13.08,10.32,1.17,1.59,B
SEE,2024-12-01,2025-03-14,13.08,10.32,1.17,1.59,B
SEE,2025-01-01,2025-03-14,13.08,10.32,1.17,1.59,B
SEE,2025-02-01,2025-03-14,13.08,10.32,1.17,1.59,B
SEE,2025-03-01,2025-03-14,13.08,10.32,1.17,1.59,B
SRE,2020-01-01,2025-03-14,29.39,13.17,10.28,5.95,C
SRE,2020-02-01,2025-03-14,29.53,13.17,10.28,6.09,C
SRE,2020-03-01,2025-03-14,29.53,13.17,10.28,6.09,C
SRE,2020-07-01,2025-03-14,29.94,14.07,10.28,5.59,C
SRE,2020-08-01,2025-03-14,29.94,14.07,10.28,5.59,C
SRE,2020-10-01,2025-03-14,29.96,14.07,10.28,5.61,C
SRE,2021-01-01,2025-03-14,29.96,14.07,10.28,5.61,C
SRE,2021-02-01,2025-03-14,29.96,14.07,10.28,5.61,C
SRE,2021-03-01,2025-03-14,29.96,14.07,10.28,5.61,C
SRE,2021-05-01,2025-03-14,30.44,14.55,10.28,5.61,D
SRE,2021-09-01,2025-03-14,30.17,15.33,9.26,5.58,D
SRE,2022-02-01,2025-03-14,24.72,12.09,7.14,5.5,C
SRE,2022-05-01,2025-03-14,24.72,12.09,7.14,5.5,C
SRE,2022-08-01,2025-03-14,24.72,12.09,7.14,5.5,C
SRE,2023-09-01,2025-03-14,23.59,10.86,7.85,4.88,C
SRE,2024-11-01,2025-03-14,23.22,11.32,7.88,4.02,C
SRE,2024-12-01,2025-03-14,23.22,11.32,7.88,4.02,C
SRE,2025-01-01,2025-03-14,23.22,11.32,7.88,4.02,C
SRE,2025-02-01,2025-03-14,23.22,11.32,7.88,4.02,C
SRE,2025-03-01,2025-03-14,23.22,11.32,7.88,4.02,C
NOW,2020-01-01,2025-03-14,21.87,1.5,13.67,6.71,C
NOW,2020-02-01,2025-03-14,21.87,1.5,13.67,6.71,C
NOW,2020-03-01,2025-03-14,21.87,1.5,13.67,6.71,C
NOW,2020-07-01,2025-03-14,21.72,1.5,13.67,6.55,C
NOW,2020-08-01,2025-03-14,22.24,1.5,13.67,7.07,C
NOW,2020-10-01,2025-03-14,17.19,1.5,9.19,6.51,B
NOW,2021-01-01,2025-03-14,17.05,1.46,9.18,6.41,B
NOW,2021-02-01,2025-03-14,17.05,1.46,9.18,6.41,B
NOW,2021-03-01,2025-03-14,17.05,1.46,9.18,6.41,B
NOW,2021-05-01,2025-03-14,17.05,1.46,9.18,6.41,B
NOW,2021-09-01,2025-03-14,16.84,1.46,9.18,6.2,B
NOW,2022-02-01,2025-03-14,15.73,1.41,8.39,5.94,B
NOW,2022-05-01,2025-03-14,15.73,1.41,8.39,5.94,B
NOW,2022-08-01,2025-03-14,15.73,1.41,8.39,5.94,B
NOW,2023-01-01,2025-03-14,16.05,1.41,8.39,6.26,B
NOW,2023-09-01,2025-03-14,16.59,3.99,6.04,6.57,B
NOW,2024-11-01,2025-03-14,15.0,3.29,7.83,3.88,B
NOW,2024-12-01,2025-03-14,16.33,4.24,8.46,3.63,B
NOW,2025-01-01,2025-03-14,16.33,4.24,8.46,3.63,B
NOW,2025-02-01,2025-03-14,16.33,4.24,8.46,3.63,B
NOW,2025-03-01,2025-03-14,16.33,4.24,8.46,3.63,B
SHW,2020-01-01,2025-03-14,31.27,13.48,11.33,6.45,D
SHW,2020-02-01,2025-03-14,31.27,13.48,11.33,6.45,D
SHW,2020-03-01,2025-03-14,31.27,13.48,11.33,6.45,D
SHW,2020-07-01,2025-03-14,29.56,12.76,11.06,5.75,C
SHW,2020-08-01,2025-03-14,29.56,12.76,11.06,5.75,C
SHW,2020-10-01,2025-03-14,29.56,12.76,11.06,5.75,C
SHW,2021-01-01,2025-03-14,29.56,12.76,11.06,5.75,C
SHW,2021-02-01,2025-03-14,29.56,12.76,11.06,5.75,C
SHW,2021-03-01,2025-03-14,29.56,12.76,11.06,5.75,C
SHW,2021-05-01,2025-03-14,29.2,12.4,11.06,5.75,C
SHW,2021-09-01,2025-03-14,29.41,12.4,11.06,5.96,C
SHW,2022-02-01,2025-03-14,28.98,12.91,9.41,6.66,C
SHW,2022-05-01,2025-03-14,28.98,12.91,9.41,6.66,C
SHW,2022-08-01,2025-03-14,28.63,12.93,8.99,6.72,C
SHW,2023-09-01,2025-03-14,29.35,14.31,9.2,5.85,C
SHW,2024-11-01,2025-03-14,29.38,14.87,10.17,4.34,C
SHW,2024-12-01,2025-03-14,29.38,14.87,10.17,4.34,C
SHW,2025-01-01,2025-03-14,29.38,14.87,10.17,4.34,C
SHW,2025-02-01,2025-03-14,29.38,14.87,10.17,4.34,C
SHW,2025-03-01,2025-03-14,29.38,14.87,10.17,4.34,C
SPG,2020-01-01,2025-03-14,15.54,4.26,4.8,6.48,B
SPG,2020-02-01,2025-03-14,15.54,4.26,4.8,6.48,B
SPG,2020-03-01,2025-03-14,15.54,4.26,4.8,6.48,B
SPG,2020-07-01,2025-03-14,14.46,4.26,4.75,5.45,B
SPG,2020-08-01,2025-03-14,14.46,4.26,4.75,5.45,B
SPG,2020-10-01,2025-03-14,15.16,5.53,4.75,4.88,B
SPG,2021-01-01,2025-03-14,15.16,5.53,4.75,4.88,B
SPG,2021-02-01,2025-03-14,15.16,5.53,4.75,4.88,B
SPG,2021-03-01,2025-03-14,15.16,5.53,4.75,4.88,B
SPG,2021-05-01,2025-03-14,14.13,4.51,4.33,5.29,B
SPG,2021-09-01,2025-03-14,14.72,4.51,4.33,5.88,B
SPG,2022-02-01,2025-03-14,14.72,4.51,4.33,5.88,B
SPG,2022-05-01,2025-03-14,14.72,4.51,4.33,5.88,B
SPG,2022-08-01,2025-03-14,14.21,3.83,3.99,6.38,B
SPG,2023-09-01,2025-03-14,13.98,3.83,3.99,6.15,B
SPG,2024-11-01,2025-03-14,12.49,3.53,3.96,5.0,B
SPG,2024-12-01,2025-03-14,12.49,3.53,3.96,5.0,B
SPG,2025-01-01,2025-03-14,12.49,3.53,3.96,5.0,B
SPG,2025-02-01,2025-03-14,12.49,3.53,3.96,5.0,B
SPG,2025-03-01,2025-03-14,12.49,3.53,3.96,5.0,B
SWKS,2020-01-01,2025-03-14,32.25,14.59,9.09,8.57,D
SWKS,2020-02-01,2025-03-14,32.25,14.59,9.09,8.57,D
SWKS,2020-03-01,2025-03-14,32.25,14.59,9.09,8.57,D
SWKS,2020-07-01,2025-03-14,32.25,14.59,9.09,8.57,D
SWKS,2020-08-01,2025-03-14,31.92,14.59,9.09,8.24,D
SWKS,2020-10-01,2025-03-14,31.94,14.59,9.09,8.26,D
SWKS,2021-01-01,2025-03-14,33.31,15.48,9.51,8.32,D
SWKS,2021-02-01,2025-03-14,33.31,15.48,9.51,8.32,D
SWKS,2021-03-01,2025-03-14,33.31,15.48,9.51,8.32,D
SWKS,2021-05-01,2025-03-14,32.75,14.92,9.51,8.32,D
SWKS,2021-09-01,2025-03-14,32.93,14.92,9.51,8.5,D
SWKS,2022-02-01,2025-03-14,32.93,14.92,9.51,8.5,D
SWKS,2022-05-01,2025-03-14,32.93,14.92,9.51,8.5,D
SWKS,2022-08-01,2025-03-14,28.15,11.63,8.93,7.6,C
SWKS,2023-01-01,2025-03-14,27.76,11.63,8.93,7.21,C
SWKS,2023-09-01,2025-03-14,27.95,11.82,8.93,7.21,C
SWKS,2024-10-01,2025-03-14,24.11,9.94,7.92,6.25,C
SWKS,2024-11-01,2025-03-14,24.11,9.94,7.92,6.25,C
SWKS,2024-12-01,2025-03-14,24.11,9.94,7.92,6.25,C
SWKS,2025-01-01,2025-03-14,24.11,9.94,7.92,6.25,C
SWKS,2025-02-01,2025-03-14,24.11,9.94,7.92,6.25,C
SWKS,2025-03-01,2025-03-14,24.11,9.94,7.92,6.25,C
SLG,2020-01-01,2025-03-14,15.06,3.56,3.75,7.75,B
SLG,2020-02-01,2025-03-14,15.06,3.56,3.75,7.75,B
SLG,2020-03-01,2025-03-14,15.06,3.56,3.75,7.75,B
SLG,2020-07-01,2025-03-14,15.01,3.5,3.92,7.6,B
SLG,2020-08-01,2025-03-14,14.01,3.5,3.92,6.59,B
SLG,2020-10-01,2025-03-14,14.03,3.5,3.92,6.61,B
SLG,2021-01-01,2025-03-14,13.38,3.31,3.88,6.19,B
SLG,2021-02-01,2025-03-14,13.38,3.31,3.88,6.19,B
SLG,2021-03-01,2025-03-14,13.38,3.31,3.88,6.19,B
SLG,2021-05-01,2025-03-14,13.38,3.31,3.88,6.19,B
SLG,2021-09-01,2025-03-14,13.31,3.31,3.88,6.11,B
SLG,2022-02-01,2025-03-14,12.95,2.76,3.08,7.11,B
SLG,2022-05-01,2025-03-14,12.95,2.76,3.08,7.11,B
SLG,2022-08-01,2025-03-14,12.95,2.76,3.08,7.11,B
SLG,2023-01-01,2025-03-14,12.78,2.76,3.08,6.95,B
SLG,2023-09-01,2025-03-14,12.72,2.66,2.88,7.18,B
SLG,2024-11-01,2025-03-14,11.29,0.0,0.0,0.0,B
SLG,2024-12-01,2025-03-14,11.29,0.0,0.0,0.0,B
SLG,2025-01-01,2025-03-14,11.29,0.0,0.0,0.0,B
SLG,2025-02-01,2025-03-14,11.29,0.0,0.0,0.0,B
SLG,2025-03-01,2025-03-14,11.29,0.0,0.0,0.0,B
SNA,2020-01-01,2025-03-14,31.51,10.53,13.01,7.97,D
SNA,2020-02-01,2025-03-14,31.51,10.53,13.01,7.97,D
SNA,2020-03-01,2025-03-14,31.51,10.53,13.01,7.97,D
SNA,2020-07-01,2025-03-14,33.16,10.76,14.1,8.3,D
SNA,2020-08-01,2025-03-14,32.61,10.76,14.1,7.75,D
SNA,2020-10-01,2025-03-14,32.64,10.76,14.1,7.78,D
SNA,2021-01-01,2025-03-14,32.61,10.76,14.1,7.75,D
SNA,2021-02-01,2025-03-14,32.61,10.76,14.1,7.75,D
SNA,2021-03-01,2025-03-14,32.61,10.76,14.1,7.75,D
SNA,2021-05-01,2025-03-14,30.26,9.39,13.58,7.29,D
SNA,2021-09-01,2025-03-14,30.54,9.39,13.58,7.57,D
SNA,2022-02-01,2025-03-14,30.54,9.39,13.58,7.57,D
SNA,2022-05-01,2025-03-14,30.54,9.39,13.58,7.57,D
SNA,2022-08-01,2025-03-14,30.79,9.33,13.91,7.56,D
SNA,2023-01-01,2025-03-14,30.83,9.33,13.91,7.59,D
SNA,2023-09-01,2025-03-14,30.53,9.0,13.91,7.62,D
SNA,2024-11-01,2025-03-14,27.6,9.65,11.64,6.31,C
SNA,2024-12-01,2025-03-14,27.6,9.65,11.64,6.31,C
SNA,2025-01-01,2025-03-14,30.88,12.39,11.85,6.63,D
SNA,2025-02-01,2025-03-14,30.88,12.39,11.85,6.63,D
SNA,2025-03-01,2025-03-14,30.88,12.39,11.85,6.63,D
SO,2020-01-01,2025-03-14,33.65,14.1,12.35,7.19,D
SO,2020-02-01,2025-03-14,32.89,14.1,12.35,6.44,D
SO,2020-03-01,2025-03-14,32.89,14.1,12.35,6.44,D
SO,2020-07-01,2025-03-14,32.06,13.26,12.35,6.44,D
SO,2020-08-01,2025-03-14,32.06,13.26,12.35,6.44,D
SO,2020-10-01,2025-03-14,32.08,13.26,12.35,6.47,D
SO,2021-01-01,2025-03-14,31.72,13.01,12.25,6.47,D
SO,2021-02-01,2025-03-14,31.91,13.01,12.25,6.66,D
SO,2021-03-01,2025-03-14,31.91,13.01,12.25,6.66,D
SO,2021-05-01,2025-03-14,33.51,15.68,10.95,6.89,D
SO,2021-09-01,2025-03-14,33.51,15.68,10.95,6.89,D
SO,2022-02-01,2025-03-14,33.46,15.68,10.64,7.14,D
SO,2022-05-01,2025-03-14,32.92,14.79,10.83,7.3,D
SO,2022-08-01,2025-03-14,33.09,14.79,11.0,7.3,D
SO,2023-09-01,2025-03-14,32.98,14.68,11.0,7.3,D
SO,2024-11-01,2025-03-14,28.14,11.27,10.0,6.87,C
SO,2024-12-01,2025-03-14,28.14,11.27,10.0,6.87,C
SO,2025-01-01,2025-03-14,28.14,11.27,10.0,6.87,C
SO,2025-02-01,2025-03-14,28.14,11.27,10.0,6.87,C
SO,2025-03-01,2025-03-14,28.24,11.27,10.0,6.98,C
LUV,2020-01-01,2025-03-14,32.07,9.72,15.92,6.43,D
LUV,2020-02-01,2025-03-14,32.07,9.72,15.92,6.43,D
LUV,2020-03-01,2025-03-14,32.07,9.72,15.92,6.43,D
LUV,2020-07-01,2025-03-14,31.92,9.72,15.99,6.21,D
LUV,2020-08-01,2025-03-14,31.92,9.72,15.99,6.21,D
LUV,2020-10-01,2025-03-14,31.94,9.72,15.99,6.23,D
LUV,2021-01-01,2025-03-14,31.89,9.72,15.99,6.18,D
LUV,2021-02-01,2025-03-14,31.43,10.14,15.24,6.05,D
LUV,2021-03-01,2025-03-14,31.43,10.14,15.24,6.05,D
LUV,2021-05-01,2025-03-14,31.03,10.14,15.24,5.66,D
LUV,2022-02-01,2025-03-14,32.39,11.29,14.89,6.21,D
LUV,2022-05-01,2025-03-14,32.39,11.29,14.89,6.21,D
LUV,2022-08-01,2025-03-14,32.39,11.29,14.89,6.21,D
LUV,2023-09-01,2025-03-14,30.67,11.04,13.69,5.95,D
LUV,2024-11-01,2025-03-14,28.41,9.45,13.38,5.58,C
LUV,2024-12-01,2025-03-14,28.41,9.45,13.38,5.58,C
LUV,2025-01-01,2025-03-14,28.41,9.45,13.38,5.58,C
LUV,2025-02-01,2025-03-14,28.41,9.45,13.38,5.58,C
LUV,2025-03-01,2025-03-14,28.41,9.45,13.38,5.58,C
SWK,2020-01-01,2025-03-14,32.1,6.99,16.54,8.58,D
SWK,2020-02-01,2025-03-14,32.1,6.99,16.54,8.58,D
SWK,2020-03-01,2025-03-14,32.1,6.99,16.54,8.58,D
SWK,2020-07-01,2025-03-14,32.34,7.28,16.54,8.52,D
SWK,2020-08-01,2025-03-14,32.34,7.28,16.54,8.52,D
SWK,2020-10-01,2025-03-14,32.37,7.28,16.54,8.55,D
SWK,2021-01-01,2025-03-14,26.86,5.72,12.55,8.59,C
SWK,2021-02-01,2025-03-14,26.86,5.72,12.55,8.59,C
SWK,2021-03-01,2025-03-14,26.86,5.72,12.55,8.59,C
SWK,2021-05-01,2025-03-14,26.57,5.72,12.55,8.3,C
SWK,2021-09-01,2025-03-14,26.57,5.72,12.55,8.3,C
SWK,2022-02-01,2025-03-14,26.11,5.83,12.34,7.96,C
SWK,2022-05-01,2025-03-14,26.11,5.83,12.34,7.96,C
SWK,2022-08-01,2025-03-14,25.75,5.83,12.34,7.59,C
SWK,2023-01-01,2025-03-14,25.93,5.83,12.51,7.59,C
SWK,2023-09-01,2025-03-14,25.31,5.0,12.51,7.8,C
SWK,2024-11-01,2025-03-14,26.16,6.75,13.61,5.81,C
SWK,2024-12-01,2025-03-14,26.16,6.75,13.61,5.81,C
SWK,2025-01-01,2025-03-14,26.16,6.75,13.61,5.81,C
SWK,2025-02-01,2025-03-14,26.16,6.75,13.61,5.81,C
SWK,2025-03-01,2025-03-14,26.16,6.75,13.61,5.81,C
SBUX,2020-01-01,2025-03-14,21.19,3.15,12.99,5.06,C
SBUX,2020-02-01,2025-03-14,21.19,3.15,12.99,5.06,C
SBUX,2020-03-01,2025-03-14,21.28,3.25,12.97,5.06,C
SBUX,2020-07-01,2025-03-14,21.08,3.17,13.07,4.84,C
SBUX,2020-08-01,2025-03-14,21.08,3.17,13.07,4.84,C
SBUX,2020-10-01,2025-03-14,21.08,3.17,13.07,4.84,C
SBUX,2021-01-01,2025-03-14,20.76,2.59,13.53,4.63,C
SBUX,2021-02-01,2025-03-14,20.76,2.59,13.53,4.63,C
SBUX,2021-03-01,2025-03-14,20.76,2.59,13.53,4.63,C
SBUX,2021-05-01,2025-03-14,21.4,3.21,13.57,4.63,C
SBUX,2021-09-01,2025-03-14,21.2,3.39,13.49,4.32,C
SBUX,2022-02-01,2025-03-14,24.67,6.11,14.24,4.31,C
SBUX,2022-05-01,2025-03-14,24.83,6.11,14.5,4.21,C
SBUX,2022-08-01,2025-03-14,24.83,6.11,14.5,4.21,C
SBUX,2023-09-01,2025-03-14,24.67,5.79,14.62,4.27,C
SBUX,2024-10-01,2025-03-14,22.26,7.45,11.71,3.1,C
SBUX,2024-11-01,2025-03-14,22.26,7.45,11.71,3.1,C
SBUX,2024-12-01,2025-03-14,22.34,7.45,11.71,3.18,C
SBUX,2025-01-01,2025-03-14,22.34,7.45,11.71,3.18,C
SBUX,2025-02-01,2025-03-14,22.34,7.45,11.71,3.18,C
SBUX,2025-03-01,2025-03-14,22.34,7.45,11.71,3.18,C
STT,2020-01-01,2025-03-14,21.22,1.89,11.33,8.0,C
STT,2020-02-01,2025-03-14,21.54,1.89,11.33,8.33,C
STT,2020-03-01,2025-03-14,21.54,1.89,11.33,8.33,C
STT,2020-07-01,2025-03-14,22.05,1.56,12.24,8.25,C
STT,2020-08-01,2025-03-14,22.48,1.56,12.43,8.5,C
STT,2020-10-01,2025-03-14,22.5,1.56,12.43,8.52,C
STT,2021-01-01,2025-03-14,22.5,1.56,12.43,8.52,C
STT,2021-02-01,2025-03-14,22.5,1.56,12.43,8.52,C
STT,2021-03-01,2025-03-14,22.5,1.56,12.43,8.52,C
STT,2021-05-01,2025-03-14,22.5,1.56,12.43,8.52,C
STT,2022-02-01,2025-03-14,21.34,1.48,11.9,7.95,C
STT,2022-05-01,2025-03-14,21.34,1.48,11.9,7.95,C
STT,2022-08-01,2025-03-14,22.27,1.96,11.2,9.11,C
STT,2023-09-01,2025-03-14,24.08,1.61,12.95,9.52,C
STT,2024-11-01,2025-03-14,23.56,1.66,13.07,8.83,C
STT,2024-12-01,2025-03-14,22.05,1.93,10.93,9.19,C
STT,2025-01-01,2025-03-14,22.05,1.93,10.93,9.19,C
STT,2025-02-01,2025-03-14,22.05,1.93,10.93,9.19,C
STT,2025-03-01,2025-03-14,21.43,1.71,10.29,9.43,C
STE,2024-11-01,2025-03-14,23.57,5.11,12.09,6.37,C
STE,2024-12-01,2025-03-14,23.57,5.11,12.09,6.37,C
STE,2025-01-01,2025-03-14,23.14,4.83,12.09,6.22,C
STE,2025-02-01,2025-03-14,23.17,4.85,12.09,6.22,C
STE,2025-03-01,2025-03-14,23.17,4.85,12.09,6.22,C
SYK,2020-01-01,2025-03-14,37.09,4.0,20.79,12.3,D
SYK,2020-02-01,2025-03-14,37.09,4.0,20.79,12.3,D
SYK,2020-03-01,2025-03-14,36.63,4.0,20.33,12.3,D
SYK,2020-07-01,2025-03-14,36.82,4.62,20.16,12.03,D
SYK,2020-08-01,2025-03-14,34.4,5.06,17.68,11.67,D
SYK,2020-10-01,2025-03-14,34.43,5.06,17.68,11.69,D
SYK,2021-01-01,2025-03-14,34.43,5.06,17.68,11.69,D
SYK,2021-02-01,2025-03-14,34.43,5.06,17.68,11.69,D
SYK,2021-03-01,2025-03-14,34.43,5.06,17.68,11.69,D
SYK,2021-05-01,2025-03-14,34.43,5.06,17.68,11.69,D
SYK,2021-09-01,2025-03-14,30.9,4.21,14.83,11.86,D
SYK,2022-02-01,2025-03-14,30.96,4.21,14.8,11.94,D
SYK,2022-05-01,2025-03-14,30.96,4.21,14.8,11.94,D
SYK,2022-08-01,2025-03-14,28.52,3.72,13.96,10.84,C
SYK,2023-09-01,2025-03-14,28.26,3.99,13.24,11.03,C
SYK,2024-11-01,2025-03-14,23.59,3.75,11.88,7.96,C
SYK,2024-12-01,2025-03-14,23.59,3.75,11.88,7.96,C
SYK,2025-01-01,2025-03-14,21.08,3.68,11.77,5.63,C
SYK,2025-02-01,2025-03-14,21.08,3.68,11.77,5.63,C
SYK,2025-03-01,2025-03-14,21.08,3.68,11.77,5.63,C
SIVB,2020-01-01,2025-03-14,27.06,2.25,11.53,13.28,C
SIVB,2020-02-01,2025-03-14,27.06,2.25,11.53,13.28,C
SIVB,2020-03-01,2025-03-14,27.06,2.25,11.53,13.28,C
SIVB,2020-07-01,2025-03-14,27.15,2.25,12.15,12.75,C
SIVB,2020-08-01,2025-03-14,27.15,2.25,12.15,12.75,C
SIVB,2020-10-01,2025-03-14,27.15,2.25,12.15,12.75,C
SIVB,2021-01-01,2025-03-14,27.14,2.25,12.15,12.75,C
SIVB,2021-02-01,2025-03-14,27.14,2.25,12.15,12.75,C
SIVB,2021-03-01,2025-03-14,27.14,2.25,12.15,12.75,C
SIVB,2021-05-01,2025-03-14,29.13,2.11,12.92,14.11,C
SIVB,2021-09-01,2025-03-14,29.13,2.11,12.92,14.11,C
SIVB,2022-02-01,2025-03-14,29.13,2.11,12.92,14.11,C
SIVB,2022-05-01,2025-03-14,29.13,2.11,12.92,14.11,C
SIVB,2022-08-01,2025-03-14,28.33,2.05,11.11,15.18,C
SIVB,2023-01-01,2025-03-14,28.36,2.25,11.1,15.02,C
SYF,2020-01-01,2025-03-14,21.7,0.17,12.83,8.7,C
SYF,2020-02-01,2025-03-14,21.37,0.17,12.29,8.9,C
SYF,2020-03-01,2025-03-14,20.84,0.14,12.63,8.07,C
SYF,2020-07-01,2025-03-14,20.84,0.14,12.63,8.07,C
SYF,2020-08-01,2025-03-14,20.84,0.14,12.63,8.07,C
SYF,2020-10-01,2025-03-14,19.9,0.14,12.63,7.13,B
SYF,2021-01-01,2025-03-14,19.9,0.14,12.63,7.13,B
SYF,2021-02-01,2025-03-14,19.39,0.14,12.12,7.13,B
SYF,2021-03-01,2025-03-14,19.39,0.14,12.12,7.13,B
SYF,2021-05-01,2025-03-14,18.63,0.11,11.5,7.02,B
SYF,2022-02-01,2025-03-14,18.7,0.11,11.5,7.1,B
SYF,2022-05-01,2025-03-14,16.93,0.13,9.54,7.25,B
SYF,2022-08-01,2025-03-14,17.22,0.13,9.89,7.19,B
SYF,2023-09-01,2025-03-14,17.28,0.13,9.89,7.25,B
SYF,2024-11-01,2025-03-14,16.46,0.16,10.79,5.52,B
SYF,2024-12-01,2025-03-14,16.46,0.16,10.79,5.52,B
SYF,2025-01-01,2025-03-14,16.46,0.16,10.79,5.52,B
SYF,2025-02-01,2025-03-14,16.46,0.16,10.79,5.52,B
SYF,2025-03-01,2025-03-14,16.46,0.16,10.79,5.52,B
SNPS,2020-01-01,2025-03-14,19.65,1.19,12.72,5.74,B
SNPS,2020-02-01,2025-03-14,19.65,1.19,12.72,5.74,B
SNPS,2020-03-01,2025-03-14,19.65,1.19,12.72,5.74,B
SNPS,2020-07-01,2025-03-14,19.47,1.19,12.72,5.55,B
SNPS,2020-08-01,2025-03-14,19.47,1.19,12.72,5.55,B
SNPS,2020-10-01,2025-03-14,14.54,1.1,9.07,4.37,B
SNPS,2021-01-01,2025-03-14,14.54,1.1,9.07,4.37,B
SNPS,2021-02-01,2025-03-14,14.54,1.1,9.07,4.37,B
SNPS,2021-03-01,2025-03-14,14.54,1.1,9.07,4.37,B
SNPS,2021-05-01,2025-03-14,14.35,1.1,9.07,4.19,B
SNPS,2021-09-01,2025-03-14,14.35,1.1,9.07,4.19,B
SNPS,2022-02-01,2025-03-14,14.37,1.1,9.07,4.21,B
SNPS,2022-05-01,2025-03-14,13.45,3.18,6.2,4.07,B
SNPS,2022-08-01,2025-03-14,13.45,3.18,6.2,4.07,B
SNPS,2023-01-01,2025-03-14,13.45,3.18,6.2,4.07,B
SNPS,2023-09-01,2025-03-14,14.42,3.34,6.93,4.16,B
SNPS,2024-10-01,2025-03-14,13.89,3.46,6.98,3.45,B
SNPS,2024-11-01,2025-03-14,13.89,3.46,6.98,3.45,B
SNPS,2024-12-01,2025-03-14,13.89,3.46,6.98,3.45,B
SNPS,2025-01-01,2025-03-14,14.03,3.46,6.98,3.59,B
SNPS,2025-02-01,2025-03-14,14.03,3.46,6.98,3.59,B
SNPS,2025-03-01,2025-03-14,17.34,4.47,9.28,3.58,B
SYY,2020-01-01,2025-03-14,12.76,2.45,5.58,4.72,B
SYY,2020-02-01,2025-03-14,12.76,2.45,5.58,4.72,B
SYY,2020-03-01,2025-03-14,12.82,2.45,5.58,4.79,B
SYY,2020-07-01,2025-03-14,13.05,2.67,5.58,4.79,B
SYY,2020-08-01,2025-03-14,12.71,2.67,5.58,4.45,B
SYY,2020-10-01,2025-03-14,12.71,2.67,5.58,4.45,B
SYY,2021-01-01,2025-03-14,11.8,2.36,5.03,4.41,B
SYY,2021-02-01,2025-03-14,11.8,2.36,5.03,4.41,B
SYY,2021-03-01,2025-03-14,11.8,2.36,5.03,4.41,B
SYY,2021-05-01,2025-03-14,11.8,2.36,5.03,4.41,B
SYY,2021-09-01,2025-03-14,12.14,2.36,5.03,4.74,B
SYY,2022-02-01,2025-03-14,12.14,2.36,5.03,4.74,B
SYY,2022-05-01,2025-03-14,12.19,2.83,4.7,4.66,B
SYY,2022-08-01,2025-03-14,12.06,2.79,4.7,4.57,B
SYY,2023-09-01,2025-03-14,15.95,5.42,6.05,4.47,B
SYY,2024-11-01,2025-03-14,15.27,6.09,6.07,3.11,B
SYY,2024-12-01,2025-03-14,15.27,6.09,6.07,3.11,B
SYY,2025-01-01,2025-03-14,15.27,6.09,6.07,3.11,B
SYY,2025-02-01,2025-03-14,15.33,6.09,6.13,3.11,B
SYY,2025-03-01,2025-03-14,15.33,6.09,6.13,3.11,B
TMUS,2020-01-01,2025-03-14,24.93,4.94,12.59,7.41,C
TMUS,2020-02-01,2025-03-14,24.93,4.94,12.59,7.41,C
TMUS,2020-03-01,2025-03-14,24.93,4.94,12.59,7.41,C
TMUS,2020-07-01,2025-03-14,26.95,4.66,14.6,7.68,C
TMUS,2020-08-01,2025-03-14,27.09,4.66,14.6,7.82,C
TMUS,2020-10-01,2025-03-14,27.09,4.66,14.6,7.82,C
TMUS,2021-01-01,2025-03-14,27.09,4.66,14.6,7.82,C
TMUS,2021-02-01,2025-03-14,27.09,4.66,14.6,7.82,C
TMUS,2021-03-01,2025-03-14,27.09,4.66,14.6,7.82,C
TMUS,2021-05-01,2025-03-14,27.09,4.66,14.6,7.82,C
TMUS,2021-09-01,2025-03-14,23.41,2.72,13.39,7.31,C
TMUS,2022-02-01,2025-03-14,23.41,2.72,13.39,7.31,C
TMUS,2022-05-01,2025-03-14,23.52,2.72,13.39,7.42,C
TMUS,2022-08-01,2025-03-14,26.07,5.03,13.35,7.69,C
TMUS,2023-09-01,2025-03-14,24.63,4.19,13.38,7.07,C
TMUS,2024-10-01,2025-03-14,24.56,4.4,12.69,7.48,C
TMUS,2024-11-01,2025-03-14,22.97,3.87,13.08,6.02,C
TMUS,2024-12-01,2025-03-14,22.97,3.87,13.08,6.02,C
TMUS,2025-01-01,2025-03-14,22.97,3.87,13.08,6.02,C
TMUS,2025-02-01,2025-03-14,22.97,3.87,13.08,6.02,C
TMUS,2025-03-01,2025-03-14,22.97,3.87,13.08,6.02,C
TROW,2020-01-01,2025-03-14,23.34,2.96,11.76,8.62,C
TROW,2020-02-01,2025-03-14,23.34,2.96,11.76,8.62,C
TROW,2020-03-01,2025-03-14,23.34,2.96,11.76,8.62,C
TROW,2020-07-01,2025-03-14,23.38,2.96,11.76,8.65,C
