timestamp,message
1741610144659,"Processed row: {'ticker': 'clvs', 'name': 'Clovis Oncology Inc', 'environment_score': 225, 'social_score': 212, 'governance_score': 300, 'total_score': 737}
"
1741610144659,"Processed row: {'ticker': 'clvr', 'name': 'Clever Leaves Holdings Inc', 'environment_score': 225, 'social_score': 243, 'governance_score': 205, 'total_score': 673}
"
1741610144659,"Processed row: {'ticker': 'happ', 'name': 'Happiness Development Group Ltd', 'environment_score': 225, 'social_score': 207, 'governance_score': 300, 'total_score': 732}
"
1741610144659,"Processed row: {'ticker': 'hbcp', 'name': 'Home Bancorp Inc', 'environment_score': 230, 'social_score': 202, 'governance_score': 200, 'total_score': 632}
"
1741610144659,"Processed row: {'ticker': 'hbio', 'name': 'Harvard Bioscience Inc', 'environment_score': 250, 'social_score': 221, 'governance_score': 300, 'total_score': 771}
"
1741610144659,"Processed row: {'ticker': 'hbnc', 'name': 'Horizon Bancorp Inc', 'environment_score': 255, 'social_score': 321, 'governance_score': 233, 'total_score': 809}
"
1741610144659,"Processed row: {'ticker': 'hbt', 'name': 'HBT Financial Inc', 'environment_score': 245, 'social_score': 275, 'governance_score': 300, 'total_score': 820}
"
1741610144659,"Processed row: {'ticker': 'hcat', 'name': 'Health Catalyst Inc', 'environment_score': 545, 'social_score': 324, 'governance_score': 320, 'total_score': 1189}
"
1741610144660,"Processed row: {'ticker': 'hcar', 'name': 'Healthcare Services Acquisition Corp', 'environment_score': 245, 'social_score': 205, 'governance_score': 300, 'total_score': 750}
"
1741610144660,"Processed row: {'ticker': 'harp', 'name': 'Harpoon Therapeutics Inc', 'environment_score': 485, 'social_score': 300, 'governance_score': 310, 'total_score': 1095}
"
1741610144660,"Processed row: {'ticker': 'hayn', 'name': 'Haynes International Inc', 'environment_score': 500, 'social_score': 301, 'governance_score': 300, 'total_score': 1101}
"
1741610144660,"Processed row: {'ticker': 'pnbk', 'name': 'Patriot National Bancorp Inc', 'environment_score': 205, 'social_score': 302, 'governance_score': 210, 'total_score': 717}
"
1741610144660,"Processed row: {'ticker': 'hcdi', 'name': 'Harbor Custom Development Inc', 'environment_score': 222, 'social_score': 221, 'governance_score': 208, 'total_score': 651}
"
1741610144660,"Processed row: {'ticker': 'hcci', 'name': 'Heritage-Crystal Clean Inc', 'environment_score': 525, 'social_score': 400, 'governance_score': 300, 'total_score': 1225}
"
