ticker,company_name,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
HAS,"Hasbro, Inc.",2020-10-01,2025-03-27,12.46,0.02,6.71,5.74,B
HAS,"Hasbro, Inc.",2021-01-01,2025-03-27,12.46,0.02,6.71,5.74,B
HAS,"Hasbro, Inc.",2021-02-01,2025-03-27,12.46,0.02,6.71,5.74,B
HAS,"Hasbro, Inc.",2021-03-01,2025-03-27,12.29,0.05,6.5,5.74,B
HAS,"Hasbro, Inc.",2021-05-01,2025-03-27,12.29,0.05,6.5,5.74,B
HAS,"Hasbro, Inc.",2021-09-01,2025-03-27,10.44,0.05,5.33,5.07,B
HAS,"Hasbro, Inc.",2022-02-01,2025-03-27,10.44,0.05,5.33,5.07,B
HAS,"Hasbro, Inc.",2022-05-01,2025-03-27,10.44,0.05,5.33,5.07,B
HAS,"Hasbro, Inc.",2022-08-01,2025-03-27,9.36,0.05,4.97,4.34,A
HAS,"Hasbro, Inc.",2023-01-01,2025-03-27,7.11,0.04,2.88,4.2,A
HAS,"Hasbro, Inc.",2023-09-01,2025-03-27,7.08,0.04,2.88,4.16,A
HAS,"Hasbro, Inc.",2024-10-01,2025-03-27,7.28,1.2,3.38,2.7,A
HAS,"Hasbro, Inc.",2024-11-01,2025-03-27,7.28,1.2,3.38,2.7,A
HAS,"Hasbro, Inc.",2024-12-01,2025-03-27,7.28,1.2,3.38,2.7,A
HAS,"Hasbro, Inc.",2025-01-01,2025-03-27,7.28,1.2,3.38,2.7,A
HAS,"Hasbro, Inc.",2025-02-01,2025-03-27,7.28,1.2,3.38,2.7,A
HAS,"Hasbro, Inc.",2025-03-01,2025-03-27,7.28,1.2,3.38,2.7,A
HCA,"HCA Healthcare, Inc.",2020-01-01,2025-03-27,28.24,3.36,17.17,7.71,C
HCA,"HCA Healthcare, Inc.",2020-02-01,2025-03-27,28.24,3.36,17.17,7.71,C
HCA,"HCA Healthcare, Inc.",2020-03-01,2025-03-27,28.24,3.36,17.17,7.71,C
HCA,"HCA Healthcare, Inc.",2020-07-01,2025-03-27,26.58,3.29,15.86,7.42,C
HCA,"HCA Healthcare, Inc.",2020-08-01,2025-03-27,26.58,3.29,15.86,7.42,C
HCA,"HCA Healthcare, Inc.",2020-10-01,2025-03-27,26.6,3.29,15.86,7.44,C
HCA,"HCA Healthcare, Inc.",2021-01-01,2025-03-27,26.6,3.29,15.86,7.44,C
HCA,"HCA Healthcare, Inc.",2021-02-01,2025-03-27,26.6,3.29,15.86,7.44,C
HCA,"HCA Healthcare, Inc.",2021-03-01,2025-03-27,26.6,3.29,15.86,7.44,C
HCA,"HCA Healthcare, Inc.",2021-05-01,2025-03-27,26.26,3.29,15.52,7.44,C
HCA,"HCA Healthcare, Inc.",2022-02-01,2025-03-27,26.54,3.29,15.52,7.72,C
HCA,"HCA Healthcare, Inc.",2022-05-01,2025-03-27,27.92,3.5,17.34,7.08,C
HCA,"HCA Healthcare, Inc.",2022-08-01,2025-03-27,28.24,3.5,17.34,7.4,C
HCA,"HCA Healthcare, Inc.",2023-09-01,2025-03-27,28.84,3.9,17.72,7.22,C
HCA,"HCA Healthcare, Inc.",2024-11-01,2025-03-27,27.76,4.5,18.45,4.81,C
HCA,"HCA Healthcare, Inc.",2024-12-01,2025-03-27,27.76,4.5,18.45,4.81,C
HCA,"HCA Healthcare, Inc.",2025-01-01,2025-03-27,27.76,4.5,18.45,4.81,C
HCA,"HCA Healthcare, Inc.",2025-02-01,2025-03-27,27.76,4.5,18.45,4.81,C
HCA,"HCA Healthcare, Inc.",2025-03-01,2025-03-27,27.76,4.5,18.45,4.81,C
PEAK,Unknown,2020-01-01,2025-03-27,10.39,3.18,3.05,4.15,B
PEAK,Unknown,2020-02-01,2025-03-27,10.39,3.18,3.05,4.15,B
PEAK,Unknown,2020-03-01,2025-03-27,10.39,3.18,3.05,4.15,B
PEAK,Unknown,2020-07-01,2025-03-27,10.5,3.18,3.05,4.27,B
PEAK,Unknown,2020-08-01,2025-03-27,10.5,3.18,3.05,4.27,B
PEAK,Unknown,2020-10-01,2025-03-27,10.53,3.18,3.05,4.29,B
PEAK,Unknown,2021-01-01,2025-03-27,10.69,3.34,3.03,4.31,B
PEAK,Unknown,2021-02-01,2025-03-27,10.69,3.34,3.03,4.31,B
PEAK,Unknown,2021-03-01,2025-03-27,10.69,3.34,3.03,4.31,B
PEAK,Unknown,2021-05-01,2025-03-27,10.53,3.18,3.05,4.29,B
PEAK,Unknown,2021-09-01,2025-03-27,10.8,3.34,3.03,4.43,B
PEAK,Unknown,2022-02-01,2025-03-27,10.8,3.34,3.03,4.43,B
PEAK,Unknown,2022-05-01,2025-03-27,9.77,3.01,2.22,4.54,A
PEAK,Unknown,2022-08-01,2025-03-27,9.73,3.01,2.22,4.49,A
PEAK,Unknown,2023-01-01,2025-03-27,9.73,3.01,2.22,4.49,A
PEAK,Unknown,2023-09-01,2025-03-27,13.59,3.94,4.2,5.45,B
HP,"Helmerich & Payne, Inc.",2020-01-01,2025-03-27,26.22,8.28,8.96,8.98,C
HP,"Helmerich & Payne, Inc.",2020-02-01,2025-03-27,26.22,8.28,8.96,8.98,C
HP,"Helmerich & Payne, Inc.",2020-03-01,2025-03-27,26.22,8.28,8.96,8.98,C
HP,"Helmerich & Payne, Inc.",2020-07-01,2025-03-27,26.22,8.28,8.96,8.98,C
HP,"Helmerich & Payne, Inc.",2020-08-01,2025-03-27,26.22,8.28,8.96,8.98,C
HP,"Helmerich & Payne, Inc.",2020-10-01,2025-03-27,25.88,8.28,8.96,8.63,C
HP,"Helmerich & Payne, Inc.",2021-01-01,2025-03-27,25.85,8.28,8.96,8.61,C
HP,"Helmerich & Payne, Inc.",2021-02-01,2025-03-27,25.85,8.28,8.96,8.61,C
HP,"Helmerich & Payne, Inc.",2021-03-01,2025-03-27,25.79,8.28,8.96,8.56,C
HP,"Helmerich & Payne, Inc.",2021-05-01,2025-03-27,26.08,9.17,9.18,7.73,C
HP,"Helmerich & Payne, Inc.",2021-09-01,2025-03-27,26.18,9.17,9.18,7.83,C
HP,"Helmerich & Payne, Inc.",2022-02-01,2025-03-27,26.18,9.17,9.18,7.83,C
HP,"Helmerich & Payne, Inc.",2022-08-01,2025-03-27,23.8,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2023-01-01,2025-03-27,23.8,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2023-09-01,2025-03-27,22.31,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2024-11-01,2025-03-27,20.42,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2024-12-01,2025-03-27,20.42,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2025-01-01,2025-03-27,20.42,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2025-02-01,2025-03-27,20.42,0.0,0.0,0.0,C
HP,"Helmerich & Payne, Inc.",2025-03-01,2025-03-27,18.6,0.0,0.0,0.0,B
HSIC,"Henry Schein, Inc.",2020-01-01,2025-03-27,15.25,3.65,5.68,5.92,B
HSIC,"Henry Schein, Inc.",2020-02-01,2025-03-27,15.25,3.65,5.68,5.92,B
HSIC,"Henry Schein, Inc.",2020-03-01,2025-03-27,14.88,3.65,5.68,5.55,B
HSIC,"Henry Schein, Inc.",2020-07-01,2025-03-27,14.88,3.65,5.68,5.55,B
HSIC,"Henry Schein, Inc.",2020-08-01,2025-03-27,14.88,3.65,5.68,5.55,B
HSIC,"Henry Schein, Inc.",2020-10-01,2025-03-27,14.9,3.65,5.68,5.57,B
HSIC,"Henry Schein, Inc.",2021-01-01,2025-03-27,15.01,3.65,5.68,5.68,B
HSIC,"Henry Schein, Inc.",2021-02-01,2025-03-27,15.01,3.65,5.68,5.68,B
HSIC,"Henry Schein, Inc.",2021-03-01,2025-03-27,15.01,3.65,5.68,5.68,B
HSIC,"Henry Schein, Inc.",2021-05-01,2025-03-27,14.18,2.87,5.68,5.63,B
HSIC,"Henry Schein, Inc.",2021-09-01,2025-03-27,13.28,2.14,5.59,5.55,B
HSIC,"Henry Schein, Inc.",2022-02-01,2025-03-27,13.48,2.14,5.59,5.76,B
HSIC,"Henry Schein, Inc.",2022-05-01,2025-03-27,13.48,2.14,5.59,5.76,B
HSIC,"Henry Schein, Inc.",2022-08-01,2025-03-27,13.48,2.14,5.59,5.76,B
HSIC,"Henry Schein, Inc.",2023-01-01,2025-03-27,13.37,2.14,5.59,5.64,B
HSIC,"Henry Schein, Inc.",2023-09-01,2025-03-27,13.95,2.0,5.67,6.28,B
HSIC,"Henry Schein, Inc.",2024-10-01,2025-03-27,14.37,2.77,5.82,5.78,B
HSIC,"Henry Schein, Inc.",2024-11-01,2025-03-27,14.5,2.77,5.95,5.78,B
HSIC,"Henry Schein, Inc.",2024-12-01,2025-03-27,14.5,2.77,5.95,5.78,B
HSIC,"Henry Schein, Inc.",2025-01-01,2025-03-27,14.5,2.77,5.95,5.78,B
HSIC,"Henry Schein, Inc.",2025-02-01,2025-03-27,14.5,2.77,5.95,5.78,B
HSIC,"Henry Schein, Inc.",2025-03-01,2025-03-27,14.5,2.77,5.95,5.78,B
HSY,The Hershey Company,2020-01-01,2025-03-27,26.33,9.11,11.11,6.11,C
HSY,The Hershey Company,2020-02-01,2025-03-27,26.33,9.11,11.11,6.11,C
HSY,The Hershey Company,2020-03-01,2025-03-27,26.33,9.11,11.11,6.11,C
HSY,The Hershey Company,2020-07-01,2025-03-27,25.27,8.23,11.25,5.79,C
HSY,The Hershey Company,2020-08-01,2025-03-27,25.27,8.23,11.25,5.79,C
HSY,The Hershey Company,2020-10-01,2025-03-27,25.27,8.23,11.25,5.79,C
HSY,The Hershey Company,2021-01-01,2025-03-27,25.14,8.22,11.24,5.69,C
HSY,The Hershey Company,2021-02-01,2025-03-27,25.02,9.66,10.09,5.26,C
HSY,The Hershey Company,2021-03-01,2025-03-27,25.02,9.66,10.09,5.26,C
HSY,The Hershey Company,2021-05-01,2025-03-27,25.75,10.54,10.09,5.11,C
HSY,The Hershey Company,2021-09-01,2025-03-27,25.75,10.54,10.09,5.11,C
HSY,The Hershey Company,2022-02-01,2025-03-27,25.02,10.54,9.56,4.91,C
HSY,The Hershey Company,2022-05-01,2025-03-27,26.89,11.3,10.67,4.91,C
HSY,The Hershey Company,2022-08-01,2025-03-27,27.21,11.3,10.67,5.24,C
HSY,The Hershey Company,2023-01-01,2025-03-27,27.43,11.3,10.89,5.24,C
HSY,The Hershey Company,2023-09-01,2025-03-27,26.05,10.52,10.4,5.14,C
HSY,The Hershey Company,2024-11-01,2025-03-27,22.02,7.27,9.98,4.78,C
HSY,The Hershey Company,2024-12-01,2025-03-27,24.98,10.19,10.7,4.09,C
HSY,The Hershey Company,2025-01-01,2025-03-27,24.98,10.19,10.7,4.09,C
HSY,The Hershey Company,2025-02-01,2025-03-27,24.98,10.19,10.7,4.09,C
HSY,The Hershey Company,2025-03-01,2025-03-27,24.98,10.19,10.7,4.09,C
HES,Hess Corporation,2020-01-01,2025-03-27,31.56,17.5,6.84,7.23,D
HES,Hess Corporation,2020-02-01,2025-03-27,31.56,17.5,6.84,7.23,D
HES,Hess Corporation,2020-03-01,2025-03-27,31.56,17.5,6.84,7.23,D
HES,Hess Corporation,2020-07-01,2025-03-27,29.38,15.36,6.43,7.6,C
HES,Hess Corporation,2020-08-01,2025-03-27,30.9,16.62,6.92,7.36,D
HES,Hess Corporation,2020-10-01,2025-03-27,30.92,16.62,6.92,7.38,D
HES,Hess Corporation,2021-01-01,2025-03-27,29.26,15.55,6.33,7.38,C
HES,Hess Corporation,2021-02-01,2025-03-27,29.26,15.55,6.33,7.38,C
HES,Hess Corporation,2021-03-01,2025-03-27,29.26,15.55,6.33,7.38,C
HES,Hess Corporation,2021-05-01,2025-03-27,29.63,16.0,6.33,7.31,C
HES,Hess Corporation,2021-09-01,2025-03-27,29.7,16.18,6.36,7.15,C
HES,Hess Corporation,2022-02-01,2025-03-27,31.78,18.44,6.36,6.97,D
HES,Hess Corporation,2022-05-01,2025-03-27,31.78,18.44,6.36,6.97,D
HES,Hess Corporation,2022-08-01,2025-03-27,31.91,18.4,6.92,6.59,D
HES,Hess Corporation,2023-01-01,2025-03-27,36.05,22.11,7.2,6.75,D
HES,Hess Corporation,2023-09-01,2025-03-27,33.11,18.93,7.2,6.98,D
HES,Hess Corporation,2024-11-01,2025-03-27,31.97,19.37,6.09,6.5,D
HES,Hess Corporation,2024-12-01,2025-03-27,31.97,19.37,6.09,6.5,D
HES,Hess Corporation,2025-01-01,2025-03-27,31.97,19.37,6.09,6.5,D
HES,Hess Corporation,2025-02-01,2025-03-27,31.97,19.37,6.09,6.5,D
HES,Hess Corporation,2025-03-01,2025-03-27,31.97,19.37,6.09,6.5,D
HPE,Hewlett Packard Enterprise Company,2020-01-01,2025-03-27,17.21,0.81,9.79,6.6,B
HPE,Hewlett Packard Enterprise Company,2020-02-01,2025-03-27,17.21,0.81,9.79,6.6,B
HPE,Hewlett Packard Enterprise Company,2020-03-01,2025-03-27,17.21,0.81,9.79,6.6,B
HPE,Hewlett Packard Enterprise Company,2020-07-01,2025-03-27,17.35,0.67,9.98,6.69,B
HPE,Hewlett Packard Enterprise Company,2020-08-01,2025-03-27,17.41,0.67,10.04,6.69,B
HPE,Hewlett Packard Enterprise Company,2020-10-01,2025-03-27,17.34,0.69,9.93,6.72,B
HPE,Hewlett Packard Enterprise Company,2021-01-01,2025-03-27,17.34,0.69,9.93,6.72,B
HPE,Hewlett Packard Enterprise Company,2021-02-01,2025-03-27,17.34,0.69,9.93,6.72,B
HPE,Hewlett Packard Enterprise Company,2021-03-01,2025-03-27,17.34,0.69,9.93,6.72,B
HPE,Hewlett Packard Enterprise Company,2021-05-01,2025-03-27,17.37,0.69,9.93,6.74,B
HPE,Hewlett Packard Enterprise Company,2021-09-01,2025-03-27,12.14,0.76,4.92,6.46,B
HPE,Hewlett Packard Enterprise Company,2022-02-01,2025-03-27,12.14,0.76,4.92,6.46,B
HPE,Hewlett Packard Enterprise Company,2022-05-01,2025-03-27,11.94,0.76,4.92,6.25,B
HPE,Hewlett Packard Enterprise Company,2022-08-01,2025-03-27,11.94,0.76,4.92,6.25,B
HPE,Hewlett Packard Enterprise Company,2023-09-01,2025-03-27,10.69,0.95,4.14,5.6,B
HPE,Hewlett Packard Enterprise Company,2024-11-01,2025-03-27,11.48,0.87,6.45,4.15,B
HPE,Hewlett Packard Enterprise Company,2024-12-01,2025-03-27,11.48,0.87,6.45,4.15,B
HPE,Hewlett Packard Enterprise Company,2025-01-01,2025-03-27,11.48,0.87,6.45,4.15,B
HPE,Hewlett Packard Enterprise Company,2025-02-01,2025-03-27,11.48,0.87,6.45,4.15,B
HPE,Hewlett Packard Enterprise Company,2025-03-01,2025-03-27,11.67,0.87,6.64,4.15,B
HLT,Hilton Worldwide Holdings Inc.,2020-01-01,2025-03-27,20.51,8.28,8.29,3.95,C
HLT,Hilton Worldwide Holdings Inc.,2020-02-01,2025-03-27,20.51,8.28,8.29,3.95,C
HLT,Hilton Worldwide Holdings Inc.,2020-03-01,2025-03-27,20.51,8.28,8.29,3.95,C
HLT,Hilton Worldwide Holdings Inc.,2020-07-01,2025-03-27,20.51,8.28,8.29,3.95,C
HLT,Hilton Worldwide Holdings Inc.,2020-08-01,2025-03-27,20.15,8.11,8.13,3.9,C
HLT,Hilton Worldwide Holdings Inc.,2020-10-01,2025-03-27,19.79,8.11,8.13,3.54,B
HLT,Hilton Worldwide Holdings Inc.,2021-01-01,2025-03-27,19.78,8.11,8.13,3.54,B
HLT,Hilton Worldwide Holdings Inc.,2021-02-01,2025-03-27,19.78,8.11,8.13,3.54,B
HLT,Hilton Worldwide Holdings Inc.,2021-03-01,2025-03-27,19.78,8.11,8.13,3.54,B
HLT,Hilton Worldwide Holdings Inc.,2021-05-01,2025-03-27,19.6,7.94,8.13,3.54,B
HLT,Hilton Worldwide Holdings Inc.,2021-09-01,2025-03-27,19.95,7.94,8.13,3.88,B
HLT,Hilton Worldwide Holdings Inc.,2022-02-01,2025-03-27,19.95,7.94,8.13,3.88,B
HLT,Hilton Worldwide Holdings Inc.,2022-05-01,2025-03-27,17.53,7.0,6.67,3.87,B
HLT,Hilton Worldwide Holdings Inc.,2022-08-01,2025-03-27,17.53,7.0,6.67,3.87,B
HLT,Hilton Worldwide Holdings Inc.,2023-01-01,2025-03-27,17.44,7.0,6.77,3.67,B
HLT,Hilton Worldwide Holdings Inc.,2023-09-01,2025-03-27,17.56,6.11,7.0,4.45,B
HLT,Hilton Worldwide Holdings Inc.,2024-11-01,2025-03-27,17.44,6.81,7.42,3.2,B
HLT,Hilton Worldwide Holdings Inc.,2024-12-01,2025-03-27,17.44,6.81,7.42,3.2,B
HLT,Hilton Worldwide Holdings Inc.,2025-01-01,2025-03-27,17.44,6.81,7.42,3.2,B
HLT,Hilton Worldwide Holdings Inc.,2025-02-01,2025-03-27,17.52,6.81,7.51,3.2,B
HLT,Hilton Worldwide Holdings Inc.,2025-03-01,2025-03-27,17.52,6.81,7.51,3.2,B
HFC,Unknown,2020-01-01,2025-03-27,37.2,22.11,9.43,5.65,D
HFC,Unknown,2020-02-01,2025-03-27,37.2,22.11,9.43,5.65,D
HFC,Unknown,2020-03-01,2025-03-27,37.2,22.11,9.43,5.65,D
HFC,Unknown,2020-07-01,2025-03-27,36.64,22.14,9.23,5.26,D
HFC,Unknown,2020-08-01,2025-03-27,35.82,21.32,9.23,5.26,D
HFC,Unknown,2020-10-01,2025-03-27,35.84,21.32,9.23,5.28,D
HFC,Unknown,2021-01-01,2025-03-27,33.57,20.54,7.97,5.06,D
HFC,Unknown,2021-02-01,2025-03-27,33.57,20.54,7.97,5.06,D
HFC,Unknown,2021-03-01,2025-03-27,33.57,20.54,7.97,5.06,D
HFC,Unknown,2021-05-01,2025-03-27,33.97,20.94,7.97,5.06,D
HFC,Unknown,2021-09-01,2025-03-27,34.06,20.94,7.97,5.15,D
HFC,Unknown,2022-02-01,2025-03-27,31.95,20.06,6.98,4.91,D
HOLX,"Hologic, Inc.",2020-01-01,2025-03-27,36.42,4.71,20.36,11.35,D
HOLX,"Hologic, Inc.",2020-02-01,2025-03-27,36.42,4.71,20.36,11.35,D
HOLX,"Hologic, Inc.",2020-03-01,2025-03-27,36.42,4.71,20.36,11.35,D
HOLX,"Hologic, Inc.",2020-07-01,2025-03-27,30.58,4.45,14.28,11.86,D
HOLX,"Hologic, Inc.",2020-08-01,2025-03-27,30.58,4.45,14.28,11.86,D
HOLX,"Hologic, Inc.",2020-10-01,2025-03-27,30.6,4.45,14.28,11.88,D
HOLX,"Hologic, Inc.",2021-01-01,2025-03-27,30.6,4.45,14.28,11.88,D
HOLX,"Hologic, Inc.",2021-02-01,2025-03-27,30.6,4.45,14.28,11.88,D
HOLX,"Hologic, Inc.",2021-03-01,2025-03-27,30.45,4.45,14.28,11.72,D
HOLX,"Hologic, Inc.",2021-05-01,2025-03-27,30.45,4.45,14.28,11.72,D
HOLX,"Hologic, Inc.",2021-09-01,2025-03-27,30.45,4.45,14.28,11.72,D
HOLX,"Hologic, Inc.",2022-02-01,2025-03-27,28.58,4.79,13.27,10.52,C
HOLX,"Hologic, Inc.",2022-05-01,2025-03-27,28.58,4.79,13.27,10.52,C
HOLX,"Hologic, Inc.",2022-08-01,2025-03-27,28.58,4.79,13.27,10.52,C
HOLX,"Hologic, Inc.",2023-01-01,2025-03-27,28.24,4.79,13.27,10.18,C
HOLX,"Hologic, Inc.",2023-09-01,2025-03-27,25.0,4.57,12.08,8.35,C
HOLX,"Hologic, Inc.",2024-10-01,2025-03-27,23.8,3.95,12.8,7.05,C
HOLX,"Hologic, Inc.",2024-11-01,2025-03-27,21.56,3.97,12.27,5.32,C
HOLX,"Hologic, Inc.",2024-12-01,2025-03-27,21.85,4.26,12.27,5.32,C
HOLX,"Hologic, Inc.",2025-01-01,2025-03-27,21.85,4.26,12.27,5.32,C
HOLX,"Hologic, Inc.",2025-02-01,2025-03-27,21.85,4.26,12.27,5.32,C
HOLX,"Hologic, Inc.",2025-03-01,2025-03-27,21.85,4.26,12.27,5.32,C
HD,"The Home Depot, Inc.",2020-01-01,2025-03-27,13.36,3.06,6.75,3.55,B
HD,"The Home Depot, Inc.",2020-02-01,2025-03-27,13.36,3.06,6.75,3.55,B
HD,"The Home Depot, Inc.",2020-03-01,2025-03-27,13.36,3.06,6.75,3.55,B
HD,"The Home Depot, Inc.",2020-07-01,2025-03-27,13.44,3.14,6.75,3.55,B
HD,"The Home Depot, Inc.",2020-08-01,2025-03-27,13.35,3.14,6.66,3.55,B
HD,"The Home Depot, Inc.",2020-10-01,2025-03-27,13.37,3.14,6.66,3.57,B
HD,"The Home Depot, Inc.",2021-01-01,2025-03-27,11.46,3.07,4.85,3.54,B
HD,"The Home Depot, Inc.",2021-02-01,2025-03-27,11.62,3.07,4.85,3.7,B
HD,"The Home Depot, Inc.",2021-03-01,2025-03-27,11.62,3.07,4.85,3.7,B
HD,"The Home Depot, Inc.",2021-05-01,2025-03-27,11.62,3.07,4.85,3.7,B
HD,"The Home Depot, Inc.",2021-09-01,2025-03-27,11.45,3.07,4.85,3.52,B
HD,"The Home Depot, Inc.",2022-02-01,2025-03-27,11.45,3.07,4.85,3.52,B
HD,"The Home Depot, Inc.",2022-05-01,2025-03-27,12.56,3.4,5.62,3.54,B
HD,"The Home Depot, Inc.",2022-08-01,2025-03-27,12.54,3.4,5.51,3.63,B
HD,"The Home Depot, Inc.",2023-09-01,2025-03-27,12.64,3.32,5.56,3.76,B
HD,"The Home Depot, Inc.",2024-11-01,2025-03-27,12.85,3.59,6.1,3.16,B
HD,"The Home Depot, Inc.",2024-12-01,2025-03-27,12.61,3.43,6.53,2.65,B
HD,"The Home Depot, Inc.",2025-01-01,2025-03-27,12.61,3.43,6.53,2.65,B
HD,"The Home Depot, Inc.",2025-02-01,2025-03-27,12.61,3.43,6.53,2.65,B
HD,"The Home Depot, Inc.",2025-03-01,2025-03-27,12.61,3.43,6.53,2.65,B
HON,Honeywell International Inc.,2020-01-01,2025-03-27,38.5,13.05,15.84,9.6,D
HON,Honeywell International Inc.,2020-02-01,2025-03-27,38.31,13.05,15.66,9.6,D
HON,Honeywell International Inc.,2020-03-01,2025-03-27,33.49,10.57,13.91,9.01,D
HON,Honeywell International Inc.,2020-07-01,2025-03-27,33.42,10.3,14.11,9.01,D
HON,Honeywell International Inc.,2020-08-01,2025-03-27,33.42,10.3,14.11,9.01,D
HON,Honeywell International Inc.,2020-10-01,2025-03-27,33.44,10.3,14.11,9.03,D
HON,Honeywell International Inc.,2021-01-01,2025-03-27,30.76,10.3,11.87,8.59,D
HON,Honeywell International Inc.,2021-02-01,2025-03-27,30.76,10.3,11.87,8.59,D
HON,Honeywell International Inc.,2021-03-01,2025-03-27,30.76,10.3,11.87,8.59,D
HON,Honeywell International Inc.,2021-05-01,2025-03-27,30.7,10.02,12.1,8.59,D
HON,Honeywell International Inc.,2021-09-01,2025-03-27,30.7,10.02,12.1,8.59,D
HON,Honeywell International Inc.,2022-02-01,2025-03-27,29.12,10.63,9.95,8.54,C
HON,Honeywell International Inc.,2022-05-01,2025-03-27,29.12,10.63,9.95,8.54,C
HON,Honeywell International Inc.,2022-08-01,2025-03-27,29.31,10.58,10.19,8.54,C
HON,Honeywell International Inc.,2023-09-01,2025-03-27,28.62,10.99,10.59,7.04,C
HON,Honeywell International Inc.,2024-10-01,2025-03-27,27.12,10.26,9.71,7.16,C
HON,Honeywell International Inc.,2024-11-01,2025-03-27,27.12,10.26,9.71,7.16,C
HON,Honeywell International Inc.,2024-12-01,2025-03-27,27.12,10.26,9.71,7.16,C
HON,Honeywell International Inc.,2025-01-01,2025-03-27,27.12,10.26,9.71,7.16,C
HON,Honeywell International Inc.,2025-02-01,2025-03-27,27.12,10.26,9.71,7.16,C
HON,Honeywell International Inc.,2025-03-01,2025-03-27,26.21,10.26,8.5,7.46,C
HRL,Hormel Foods Corporation,2020-01-01,2025-03-27,27.96,10.51,12.25,5.2,C
HRL,Hormel Foods Corporation,2020-02-01,2025-03-27,28.04,10.51,12.33,5.2,C
HRL,Hormel Foods Corporation,2020-03-01,2025-03-27,28.04,10.51,12.33,5.2,C
HRL,Hormel Foods Corporation,2020-07-01,2025-03-27,24.45,9.54,10.16,4.74,C
HRL,Hormel Foods Corporation,2020-08-01,2025-03-27,24.45,9.54,10.16,4.74,C
HRL,Hormel Foods Corporation,2020-10-01,2025-03-27,24.5,9.54,10.16,4.79,C
HRL,Hormel Foods Corporation,2021-01-01,2025-03-27,25.14,10.26,10.16,4.72,C
HRL,Hormel Foods Corporation,2021-02-01,2025-03-27,25.14,10.26,10.16,4.72,C
HRL,Hormel Foods Corporation,2021-03-01,2025-03-27,25.14,10.26,10.16,4.72,C
HRL,Hormel Foods Corporation,2021-05-01,2025-03-27,26.43,11.27,10.16,4.99,C
HRL,Hormel Foods Corporation,2021-09-01,2025-03-27,28.65,11.62,10.96,6.07,C
HRL,Hormel Foods Corporation,2022-02-01,2025-03-27,29.18,11.62,11.45,6.11,C
HRL,Hormel Foods Corporation,2022-05-01,2025-03-27,29.18,11.62,11.45,6.11,C
HRL,Hormel Foods Corporation,2022-08-01,2025-03-27,27.86,10.95,10.51,6.4,C
HRL,Hormel Foods Corporation,2023-01-01,2025-03-27,29.91,13.23,10.68,6.0,C
HRL,Hormel Foods Corporation,2023-09-01,2025-03-27,30.0,13.31,10.68,6.0,D
HRL,Hormel Foods Corporation,2024-11-01,2025-03-27,26.11,11.11,10.12,4.88,C
HRL,Hormel Foods Corporation,2024-12-01,2025-03-27,26.11,11.11,10.12,4.88,C
HRL,Hormel Foods Corporation,2025-01-01,2025-03-27,26.11,11.11,10.12,4.88,C
HRL,Hormel Foods Corporation,2025-02-01,2025-03-27,26.11,11.11,10.12,4.88,C
HRL,Hormel Foods Corporation,2025-03-01,2025-03-27,26.11,11.11,10.12,4.88,C
HST,"Host Hotels & Resorts, Inc.",2020-01-01,2025-03-27,14.43,4.08,4.8,5.54,B
HST,"Host Hotels & Resorts, Inc.",2020-02-01,2025-03-27,14.43,4.08,4.8,5.54,B
HST,"Host Hotels & Resorts, Inc.",2020-03-01,2025-03-27,14.43,4.08,4.8,5.54,B
HST,"Host Hotels & Resorts, Inc.",2020-07-01,2025-03-27,14.66,4.08,4.8,5.78,B
HST,"Host Hotels & Resorts, Inc.",2020-08-01,2025-03-27,14.94,3.76,5.97,5.21,B
HST,"Host Hotels & Resorts, Inc.",2020-10-01,2025-03-27,14.39,3.74,5.71,4.94,B
HST,"Host Hotels & Resorts, Inc.",2021-01-01,2025-03-27,14.36,3.74,5.71,4.92,B
HST,"Host Hotels & Resorts, Inc.",2021-02-01,2025-03-27,14.36,3.74,5.71,4.92,B
HST,"Host Hotels & Resorts, Inc.",2021-03-01,2025-03-27,14.36,3.74,5.71,4.92,B
HST,"Host Hotels & Resorts, Inc.",2021-05-01,2025-03-27,14.36,3.74,5.71,4.92,B
HST,"Host Hotels & Resorts, Inc.",2021-09-01,2025-03-27,14.41,3.74,5.79,4.89,B
HST,"Host Hotels & Resorts, Inc.",2022-02-01,2025-03-27,13.78,3.25,5.64,4.9,B
HST,"Host Hotels & Resorts, Inc.",2022-05-01,2025-03-27,13.78,3.25,5.64,4.9,B
HST,"Host Hotels & Resorts, Inc.",2022-08-01,2025-03-27,13.78,3.25,5.64,4.9,B
HST,"Host Hotels & Resorts, Inc.",2023-01-01,2025-03-27,13.94,3.25,5.64,5.05,B
HST,"Host Hotels & Resorts, Inc.",2023-09-01,2025-03-27,13.35,3.25,4.58,5.52,B
